Year,Sex,Age,Lives,Deaths,Cause of Death,Expected Deaths,Adjusted Age
1952,Female,81,57920,4975,Heart Disease,4594,81
1952,Female,82,98666,8356,Accidents,8119,82
1952,Female,83,23360,2019,Cancer,1968,83
1952,Female,84,71398,6382,Kidney Disease,6021,84
1952,Female,85,38536,3348,Diabetes,3256,85
1952,Female,86,63219,5680,Cancer,5537,86
1952,Female,87,79112,7303,Accidents,6945,87
1952,Female,88,39777,3677,COVID-19,3496,88
1952,Female,89,31395,2927,Accidents,2788,89
1952,Female,90,55070,5190,Cancer,4955,90
1952,Female,91,55603,5210,COVID-19,5089,91
1952,Female,92,45143,4378,COVID-19,4100,92
1952,Female,93,78902,7481,Other,7311,93
1952,Female,94,62350,6031,Cancer,5833,94
1952,Female,95,45653,4514,Cancer,4299,95
1952,Female,96,41487,4148,Heart Disease,3952,96
1952,Female,97,15152,1505,Stroke,1434,97
1952,Female,98,15414,1541,Diabetes,1494,98
1952,Female,99,17288,1728,Stroke,1685,99
1953,Male,0,89728,394,Other,307,0
1953,Male,1,70870,328,Heart Disease,244,1
1953,Male,2,35832,207,Diabetes,252,2
1953,Male,3,18961,120,Influenza,109,3
1953,Male,4,61142,418,Stroke,435,4
1953,Male,5,71379,697,Heart Disease,705,5
1953,Male,6,20300,212,Alzheimer's,182,6
1953,Male,7,99123,1198,Cancer,962,7
1953,Male,8,43058,516,Kidney Disease,477,8
1953,Male,9,31359,393,Heart Disease,435,9
1953,Male,10,38813,566,Heart Disease,449,10
1953,Male,11,72872,1221,Cancer,969,11
1953,Male,12,88776,1310,Cancer,1355,12
1953,Male,13,61938,1035,Cancer,1012,13
1953,Male,14,47601,778,Kidney Disease,866,14
1953,Male,15,52453,956,Stroke,984,15
1953,Male,16,82584,1590,Other,1571,16
1953,Male,17,35182,776,Other,654,17
1953,Male,18,80932,1855,COVID-19,1820,18
1953,Male,19,24943,540,Cancer,578,19
1953,Male,20,94201,2398,Heart Disease,2077,20
1953,Male,21,14027,387,Accidents,339,21
1953,Male,22,37249,959,Heart Disease,945,22
1953,Male,23,63771,1623,Cancer,1797,23
1953,Male,24,38307,1076,Heart Disease,1095,24
1953,Male,25,58115,1641,Heart Disease,1603,25
1953,Male,26,33133,984,Other,936,26
1953,Male,27,84106,2656,COVID-19,2485,27
1953,Male,28,58721,1890,Cancer,1743,28
1953,Male,29,35325,1189,Heart Disease,1170,29
1953,Male,30,47863,1679,Stroke,1507,30
1953,Male,31,79360,2851,Influenza,2614,31
1953,Male,32,74803,2609,Cancer,2510,32
1953,Male,33,28111,1079,Influenza,999,33
1953,Male,34,40161,1563,Cancer,1385,34
1953,Male,35,78446,3182,Diabetes,2852,35
1953,Male,36,99866,4011,Stroke,3928,36
1953,Male,37,65473,2710,Kidney Disease,2491,37
1953,Male,38,92347,3838,Other,3520,38
1953,Male,39,88727,3723,Heart Disease,3498,39
1953,Male,40,93298,4008,Cancer,3740,40
1953,Male,41,58497,2576,Diabetes,2461,41
1953,Male,42,27460,1235,Other,1220,42
1953,Male,43,86588,4182,Stroke,3840,43
1953,Male,44,67891,3198,Diabetes,3121,44
1953,Male,45,50857,2477,Heart Disease,2339,45
1953,Male,46,29487,1481,Cancer,1453,46
1953,Male,47,62176,3104,Other,2903,47
1953,Male,48,13366,693,COVID-19,662,48
1953,Male,49,12193,646,Other,627,49
1953,Male,50,15239,800,COVID-19,781,50
1953,Male,51,40963,2208,Cancer,2082,51
1953,Male,52,13576,737,Heart Disease,721,52
1953,Male,53,18030,1008,Other,977,53
1953,Male,54,84634,5067,Stroke,4644,54
1953,Male,55,11302,652,Cancer,652,55
1953,Male,56,49781,3017,Stroke,2878,56
1953,Male,57,60317,3709,Other,3449,57
1953,Male,58,78553,4854,Cancer,4696,58
1953,Male,59,73099,4610,Alzheimer's,4341,59
1953,Male,60,77753,5065,COVID-19,4768,60
1953,Male,61,56785,3653,Other,3525,61
1953,Male,62,53351,3612,COVID-19,3271,62
1953,Male,63,20930,1365,Stroke,1326,63
1953,Male,64,55259,3812,Heart Disease,3574,64
1953,Male,65,31776,2215,Other,2086,65
1953,Male,66,80243,5475,Other,5366,66
1953,Male,67,43460,3103,COVID-19,2928,67
1953,Male,68,90757,6636,Other,6048,68
1953,Male,69,31948,2318,Cancer,2230,69
1953,Male,70,59224,4430,Influenza,4170,70
1953,Male,71,99742,7306,Heart Disease,6954,71
1953,Male,72,38533,2905,Stroke,2816,72
1953,Male,73,32081,2483,Heart Disease,2354,73
1953,Male,74,34434,2717,Accidents,2518,74
1953,Male,75,39662,3153,Other,2992,75
1953,Male,76,61524,4858,Other,4798,76
1953,Male,77,41147,3312,Influenza,3218,77
1953,Male,78,50756,4135,Alzheimer's,3927,78
1953,Male,79,13014,1087,Heart Disease,1005,79
1953,Male,80,20438,1701,Other,1623,80
1953,Male,81,32556,2708,Cancer,2639,81
1953,Male,82,28849,2461,Diabetes,2397,82
1953,Male,83,87301,7612,Heart Disease,7230,83
1953,Male,84,18965,1650,Diabetes,1593,84
1953,Male,85,93665,8414,Accidents,7915,85
1953,Male,86,16111,1459,Other,1354,86
1953,Male,87,94270,8717,Influenza,8208,87
1953,Male,88,89545,8274,Other,7871,88
1953,Male,89,44482,4251,Influenza,3895,89
1953,Male,90,60910,5704,Heart Disease,5406,90
1953,Male,91,10136,943,COVID-19,929,91
1953,Male,92,62126,5945,Heart Disease,5644,92
1953,Male,93,91619,8956,Alzheimer's,8436,93
1953,Male,94,41018,3954,Stroke,3809,94
1953,Male,95,66022,6543,Diabetes,6273,95
1953,Male,96,36524,3652,Heart Disease,3475,96
1953,Male,97,87380,8738,Cancer,8440,97
1953,Male,98,33960,3396,Heart Disease,3272,98
1953,Male,99,72832,7283,Heart Disease,7080,99
1953,Female,0,95788,397,Alzheimer's,226,0
1953,Female,1,25698,104,Heart Disease,120,1
1953,Female,2,55044,340,Cancer,363,2
1953,Female,3,27790,151,Diabetes,164,3
1953,Female,4,50589,472,Heart Disease,332,4
1953,Female,5,44946,412,Heart Disease,386,5
1953,Female,6,24628,308,COVID-19,283,6
1953,Female,7,44664,507,Diabetes,417,7
1953,Female,8,57243,756,Heart Disease,663,8
1953,Female,9,87197,1121,Other,978,9
1953,Female,10,65532,892,Kidney Disease,881,10
1953,Female,11,57589,854,Other,689,11
1953,Female,12,54205,847,Other,859,12
1953,Female,13,88658,1471,Alzheimer's,1458,13
1953,Female,14,60675,1071,Accidents,1143,14
1953,Female,15,44699,781,Cancer,752,15
1953,Female,16,39966,799,Kidney Disease,800,16
1953,Female,17,61105,1311,Cancer,1249,17
1953,Female,18,19140,442,Influenza,401,18
1953,Female,19,49174,1129,Diabetes,1118,19
1953,Female,20,38719,907,Cancer,904,20
1953,Female,21,38801,912,Heart Disease,943,21
1953,Female,22,13674,340,Cancer,330,22
1953,Female,23,52728,1552,COVID-19,1229,23
1953,Female,24,47488,1375,Influenza,1172,24
1953,Female,25,28117,777,Cancer,777,25
1953,Female,26,47322,1459,Heart Disease,1313,26
1953,Female,27,18422,591,Accidents,554,27
1953,Female,28,49328,1585,Alzheimer's,1513,28
1953,Female,29,96074,3271,Other,2967,29
1953,Female,30,73946,2383,Accidents,2266,30
1953,Female,31,63881,2228,Alzheimer's,2248,31
1953,Female,32,76227,2757,Accidents,2710,32
1953,Female,33,62672,2225,Diabetes,2152,33
1953,Female,34,30610,1178,Accidents,1083,34
1953,Female,35,36929,1412,Cancer,1379,35
1953,Female,36,76032,3039,Accidents,2847,36
1953,Female,37,46389,1907,Other,1827,37
1953,Female,38,84054,3701,Diabetes,3345,38
1953,Female,39,84216,3722,Accidents,3562,39
1953,Female,40,55887,2356,Cancer,2398,40
1953,Female,41,13012,602,COVID-19,563,41
1953,Female,42,25758,1177,Cancer,1073,42
1953,Female,43,26391,1197,Heart Disease,1186,43
1953,Female,44,83429,4009,Kidney Disease,3689,44
1953,Female,45,75765,3732,Other,3552,45
1953,Female,46,44042,2154,Alzheimer's,2018,46
1953,Female,47,20596,1086,Influenza,1008,47
1953,Female,48,12692,686,Cancer,631,48
1953,Female,49,36138,1930,COVID-19,1820,49
1953,Female,50,71854,3962,Kidney Disease,3623,50
1953,Female,51,54841,2941,Diabetes,2797,51
1953,Female,52,10884,615,Other,576,52
1953,Female,53,60973,3339,Stroke,3348,53
1953,Female,54,69600,4033,Alzheimer's,3715,54
1953,Female,55,51324,3135,Accidents,2845,55
1953,Female,56,14480,865,Cancer,802,56
1953,Female,57,48092,2946,Alzheimer's,2862,57
1953,Female,58,87227,5410,Stroke,5126,58
1953,Female,59,12373,771,Stroke,736,59
1953,Female,60,66569,4150,Kidney Disease,4004,60
1953,Female,61,12488,806,Alzheimer's,777,61
1953,Female,62,33669,2156,Heart Disease,2114,62
1953,Female,63,88798,5823,Cancer,5739,63
1953,Female,64,50510,3436,Cancer,3239,64
1953,Female,65,55756,3862,Diabetes,3653,65
1953,Female,66,31134,2227,Other,2102,66
1953,Female,67,13112,927,Diabetes,875,67
1953,Female,68,60481,4348,Other,4083,68
1953,Female,69,29113,2101,Heart Disease,2061,69
1953,Female,70,93410,6876,Diabetes,6647,70
1953,Female,71,38301,2899,Other,2753,71
1953,Female,72,62121,4652,Cancer,4559,72
1953,Female,73,27760,2199,Cancer,2032,73
1953,Female,74,50049,3883,Stroke,3661,74
1953,Female,75,85020,6893,Influenza,6217,75
1953,Female,76,17009,1366,Kidney Disease,1297,76
1953,Female,77,81829,6624,Cancer,6469,77
1953,Female,78,20511,1708,Cancer,1588,78
1953,Female,79,20183,1709,Cancer,1612,79
1953,Female,80,27241,2276,Heart Disease,2163,80
1953,Female,81,74771,6287,Other,6007,81
1953,Female,82,69453,5923,Other,5584,82
1953,Female,83,99331,8553,Cancer,8286,83
1953,Female,84,89623,7794,Cancer,7501,84
1953,Female,85,71975,6528,Stroke,6123,85
1953,Female,86,77605,7154,Kidney Disease,6703,86
1953,Female,87,44856,3999,Other,3877,87
1953,Female,88,20850,1937,Stroke,1814,88
1953,Female,89,69324,6410,Cancer,6051,89
1953,Female,90,41203,3887,Diabetes,3619,90
1953,Female,91,60885,5797,Heart Disease,5459,91
1953,Female,92,68084,6473,COVID-19,6189,92
1953,Female,93,13741,1325,Kidney Disease,1291,93
1953,Female,94,88931,8631,Cancer,8286,94
1953,Female,95,19370,1899,Other,1804,95
1953,Female,96,79962,7996,Heart Disease,7700,96
1953,Female,97,60889,6088,Influenza,5704,97
1953,Female,98,38237,3823,Diabetes,3674,98
1953,Female,99,24223,2422,Other,2361,99
1954,Male,0,66563,332,Other,209,0
1954,Male,1,69387,240,Heart Disease,396,1
1954,Male,2,39803,341,Other,194,2
1954,Male,3,21296,124,Accidents,137,3
1954,Male,4,81341,586,Accidents,566,4
1954,Male,5,78014,777,COVID-19,491,5
1954,Male,6,43688,415,Other,381,6
1954,Male,7,99177,1227,Other,1146,7
1954,Male,8,79099,1042,Influenza,951,8
1954,Male,9,49889,688,Other,648,9
1954,Male,10,86687,1256,COVID-19,1200,10
1954,Male,11,31528,521,Cancer,475,11
1954,Male,12,69900,1188,Accidents,1075,12
1954,Male,13,37347,691,Heart Disease,617,13
1954,Male,14,26765,456,Influenza,510,14
1954,Male,15,25759,503,Diabetes,477,15
1954,Male,16,88142,1683,Heart Disease,1680,16
1954,Male,17,99870,2129,Influenza,2086,17
1954,Male,18,69093,1346,Cancer,1561,18
1954,Male,19,58488,1274,Influenza,1259,19
1954,Male,20,16380,384,Diabetes,337,20
1954,Male,21,11982,303,Heart Disease,280,21
1954,Male,22,74758,1911,Cancer,1792,22
1954,Male,23,94564,2591,Influenza,2395,23
1954,Male,24,77277,2132,Other,1970,24
1954,Male,25,24447,683,Other,651,25
1954,Male,26,45687,1372,Kidney Disease,1343,26
1954,Male,27,43756,1330,Alzheimer's,1196,27
1954,Male,28,36838,1107,Stroke,1154,28
1954,Male,29,45479,1459,Influenza,1467,29
1954,Male,30,62316,2067,Heart Disease,1915,30
1954,Male,31,41217,1466,Stroke,1370,31
1954,Male,32,28842,1052,Stroke,946,32
1954,Male,33,90299,3260,Other,3087,33
1954,Male,34,75075,2792,Alzheimer's,2846,34
1954,Male,35,34593,1344,Heart Disease,1297,35
1954,Male,36,84949,3397,Stroke,3212,36
1954,Male,37,74790,3096,COVID-19,2924,37
1954,Male,38,26421,1121,Influenza,1024,38
1954,Male,39,65889,2831,Accidents,2662,39
1954,Male,40,40078,1755,Other,1635,40
1954,Male,41,35596,1591,Accidents,1453,41
1954,Male,42,86056,3971,Cancer,3943,42
1954,Male,43,96060,4671,Kidney Disease,4273,43
1954,Male,44,99343,4883,Influenza,4569,44
1954,Male,45,95511,4691,Other,4482,45
1954,Male,46,20766,1025,Accidents,1006,46
1954,Male,47,65500,3319,Heart Disease,3121,47
1954,Male,48,96329,5141,COVID-19,4691,48
1954,Male,49,44504,2411,Alzheimer's,2241,49
1954,Male,50,40889,2230,Other,2107,50
1954,Male,51,66068,3711,Heart Disease,3481,51
1954,Male,52,96092,5414,Other,5200,52
1954,Male,53,43676,2467,Stroke,2361,53
1954,Male,54,54090,3132,Cancer,2926,54
1954,Male,55,88017,5336,Stroke,4870,55
1954,Male,56,56755,3402,Heart Disease,3208,56
1954,Male,57,43103,2645,Cancer,2522,57
1954,Male,58,71299,4418,Other,4353,58
1954,Male,59,38901,2546,Cancer,2252,59
1954,Male,60,48645,3061,Stroke,2949,60
1954,Male,61,88046,5712,Influenza,5360,61
1954,Male,62,79257,5267,Diabetes,4914,62
1954,Male,63,98831,6748,Heart Disease,6349,63
1954,Male,64,20797,1397,Other,1320,64
1954,Male,65,73822,5002,Heart Disease,4764,65
1954,Male,66,52845,3632,Heart Disease,3549,66
1954,Male,67,98420,7130,Cancer,6696,67
1954,Male,68,19433,1416,Other,1340,68
1954,Male,69,83687,6166,Heart Disease,5958,69
1954,Male,70,25150,1881,Heart Disease,1736,70
1954,Male,71,44470,3288,Other,3108,71
1954,Male,72,12324,927,Accidents,893,72
1954,Male,73,39403,3063,Diabetes,2841,73
1954,Male,74,82211,6430,Diabetes,6227,74
1954,Male,75,34721,2783,Stroke,2658,75
1954,Male,76,98491,7897,Other,7484,76
1954,Male,77,50832,4239,Kidney Disease,3957,77
1954,Male,78,65826,5420,Cancer,5153,78
1954,Male,79,36474,3052,Stroke,2898,79
1954,Male,80,71733,5946,Cancer,5641,80
1954,Male,81,62647,5301,Other,5075,81
1954,Male,82,22188,1890,Accidents,1781,82
1954,Male,83,53303,4724,Other,4384,83
1954,Male,84,31667,2809,Diabetes,2692,84
1954,Male,85,44982,4015,Heart Disease,3759,85
1954,Male,86,77244,6997,Alzheimer's,6753,86
1954,Male,87,19091,1734,Kidney Disease,1626,87
1954,Male,88,57716,5298,Heart Disease,5022,88
1954,Male,89,43782,4033,Stroke,3886,89
1954,Male,90,68188,6380,Alzheimer's,6023,90
1954,Male,91,45580,4303,Heart Disease,4073,91
1954,Male,92,43281,4149,Influenza,3851,92
1954,Male,93,88508,8668,Heart Disease,8222,93
1954,Male,94,31990,3114,Accidents,2935,94
1954,Male,95,23909,2390,COVID-19,2235,95
1954,Male,96,20916,2091,Other,1987,96
1954,Male,97,53076,5307,Stroke,5044,97
1954,Male,98,22542,2254,Cancer,2220,98
1954,Male,99,87741,8774,Other,8487,99
1954,Female,0,56233,236,Cancer,183,0
1954,Female,1,18912,66,Kidney Disease,88,1
1954,Female,2,86313,601,COVID-19,556,2
1954,Female,3,59779,337,Heart Disease,375,3
1954,Female,4,88554,722,Accidents,454,4
1954,Female,5,16977,162,Other,146,5
1954,Female,6,30285,341,Accidents,278,6
1954,Female,7,48308,514,Heart Disease,521,7
1954,Female,8,28070,325,Heart Disease,376,8
1954,Female,9,16636,233,Other,200,9
1954,Female,10,26517,349,Heart Disease,349,10
1954,Female,11,87904,1376,Accidents,1174,11
1954,Female,12,31808,478,Cancer,442,12
1954,Female,13,40420,660,Other,681,13
1954,Female,14,52290,968,Accidents,871,14
1954,Female,15,46970,885,Other,875,15
1954,Female,16,99962,2060,Other,1682,16
1954,Female,17,87923,1837,Heart Disease,1888,17
1954,Female,18,35622,797,Cancer,770,18
1954,Female,19,93889,2085,Alzheimer's,1975,19
1954,Female,20,43722,1060,Cancer,1050,20
1954,Female,21,85843,2177,Heart Disease,2009,21
1954,Female,22,88955,2277,Accidents,2323,22
1954,Female,23,63426,1779,Diabetes,1592,23
1954,Female,24,23143,676,Cancer,606,24
1954,Female,25,49792,1499,Heart Disease,1360,25
1954,Female,26,66274,1980,Other,1898,26
1954,Female,27,18010,559,Other,548,27
1954,Female,28,32512,1046,Heart Disease,996,28
1954,Female,29,55373,1756,Cancer,1737,29
1954,Female,30,66757,2258,Stroke,2157,30
1954,Female,31,93350,3349,Stroke,3046,31
1954,Female,32,28339,1030,Accidents,962,32
1954,Female,33,88062,3240,Kidney Disease,3117,33
1954,Female,34,39047,1468,Alzheimer's,1474,34
1954,Female,35,57474,2226,Accidents,2176,35
1954,Female,36,63308,2543,Other,2325,36
1954,Female,37,78088,3224,Other,2998,37
1954,Female,38,49208,2029,Diabetes,1897,38
1954,Female,39,48075,2159,Other,1977,39
1954,Female,40,20383,917,Heart Disease,851,40
1954,Female,41,33205,1496,Stroke,1380,41
1954,Female,42,98388,4528,Cancer,4090,42
1954,Female,43,12486,586,COVID-19,542,43
1954,Female,44,82045,4013,Accidents,3659,44
1954,Female,45,17998,892,Alzheimer's,833,45
1954,Female,46,80090,3917,COVID-19,3757,46
1954,Female,47,38382,2038,Diabetes,1878,47
1954,Female,48,58992,3047,Cancer,2946,48
1954,Female,49,33371,1715,COVID-19,1709,49
1954,Female,50,92965,5092,Accidents,4794,50
1954,Female,51,87243,4776,Accidents,4479,51
1954,Female,52,16981,949,Cancer,911,52
1954,Female,53,43831,2524,Accidents,2356,53
1954,Female,54,95107,5454,Stroke,5162,54
1954,Female,55,42886,2538,COVID-19,2409,55
1954,Female,56,76163,4608,Cancer,4361,56
1954,Female,57,28371,1765,Other,1604,57
1954,Female,58,48181,2924,Other,2815,58
1954,Female,59,95457,5997,Stroke,5667,59
1954,Female,60,59904,3739,Heart Disease,3672,60
1954,Female,61,42355,2787,COVID-19,2591,61
1954,Female,62,56281,3680,COVID-19,3466,62
1954,Female,63,84736,5828,COVID-19,5399,63
1954,Female,64,40249,2733,Alzheimer's,2542,64
1954,Female,65,64771,4386,Accidents,4320,65
1954,Female,66,41667,3030,Stroke,2735,66
1954,Female,67,90375,6418,Alzheimer's,6243,67
1954,Female,68,96478,6882,Diabetes,6627,68
1954,Female,69,14471,1072,Heart Disease,1024,69
1954,Female,70,37523,2754,Cancer,2659,70
1954,Female,71,95405,7225,Other,6847,71
1954,Female,72,89903,6859,Stroke,6607,72
1954,Female,73,70969,5530,COVID-19,5207,73
1954,Female,74,93266,7233,Heart Disease,6986,74
1954,Female,75,85719,6906,Cancer,6262,75
1954,Female,76,98401,7760,COVID-19,7474,76
1954,Female,77,33834,2731,Accidents,2542,77
1954,Female,78,45951,3745,Stroke,3610,78
1954,Female,79,57413,4849,Stroke,4593,79
1954,Female,80,63445,5245,COVID-19,4968,80
1954,Female,81,50707,4302,Stroke,4079,81
1954,Female,82,81487,7089,Cancer,6595,82
1954,Female,83,97380,8553,Alzheimer's,7942,83
1954,Female,84,11039,961,Other,927,84
1954,Female,85,50856,4538,Other,4280,85
1954,Female,86,67722,6131,Stroke,5775,86
1954,Female,87,65219,6021,Diabetes,5608,87
1954,Female,88,27901,2637,Cancer,2433,88
1954,Female,89,83076,7822,Other,7455,89
1954,Female,90,66422,6259,Other,6031,90
1954,Female,91,32614,3060,COVID-19,3002,91
1954,Female,92,71829,6913,Heart Disease,6447,92
1954,Female,93,37521,3604,Influenza,3423,93
1954,Female,94,59537,5871,Cancer,5551,94
1954,Female,95,90049,8938,Cancer,8402,95
1954,Female,96,73669,7366,Other,7004,96
1954,Female,97,98631,9863,Influenza,9430,97
1954,Female,98,14451,1445,Stroke,1377,98
1954,Female,99,55455,5545,Stroke,5462,99
1955,Male,0,17556,71,Other,94,0
1955,Male,1,55083,286,Heart Disease,359,1
1955,Male,2,79625,496,Accidents,551,2
1955,Male,3,70527,421,COVID-19,485,3
1955,Male,4,89133,696,Stroke,802,4
1955,Male,5,49652,430,Kidney Disease,377,5
1955,Male,6,65039,630,Cancer,574,6
1955,Male,7,36732,375,Diabetes,383,7
1955,Male,8,53137,729,Stroke,630,8
1955,Male,9,53985,726,COVID-19,612,9
1955,Male,10,77240,1004,Cancer,1033,10
1955,Male,11,97178,1515,Stroke,1332,11
1955,Male,12,72120,1250,Influenza,1198,12
1955,Male,13,52864,961,COVID-19,878,13
1955,Male,14,49914,833,Stroke,852,14
1955,Male,15,51009,1028,Cancer,926,15
1955,Male,16,57646,1279,Cancer,1050,16
1955,Male,17,10498,226,Heart Disease,194,17
1955,Male,18,34576,790,Alzheimer's,712,18
1955,Male,19,19661,442,Diabetes,445,19
1955,Male,20,56131,1423,Influenza,1264,20
1955,Male,21,11286,310,COVID-19,250,21
1955,Male,22,80066,2174,Heart Disease,1895,22
1955,Male,23,72294,1999,Influenza,1908,23
1955,Male,24,18934,533,COVID-19,508,24
1955,Male,25,18081,504,Heart Disease,512,25
1955,Male,26,74058,2203,Cancer,2184,26
1955,Male,27,13170,405,Accidents,372,27
1955,Male,28,66361,2036,Accidents,1967,28
1955,Male,29,91293,3078,Heart Disease,2988,29
1955,Male,30,79630,2597,Accidents,2626,30
1955,Male,31,61263,2243,Kidney Disease,2131,31
1955,Male,32,54897,1911,Kidney Disease,1935,32
1955,Male,33,64614,2381,Accidents,2180,33
1955,Male,34,35302,1347,Diabetes,1288,34
1955,Male,35,61363,2255,Other,2282,35
1955,Male,36,73015,2962,Other,2758,36
1955,Male,37,17022,716,Cancer,654,37
1955,Male,38,38674,1676,Heart Disease,1503,38
1955,Male,39,81899,3620,Other,3314,39
1955,Male,40,37236,1660,Influenza,1582,40
1955,Male,41,70286,3069,Kidney Disease,3004,41
1955,Male,42,35445,1631,Stroke,1570,42
1955,Male,43,96545,4674,COVID-19,4413,43
1955,Male,44,19537,903,COVID-19,877,44
1955,Male,45,85904,4129,Cancer,3991,45
1955,Male,46,10048,515,Alzheimer's,480,46
1955,Male,47,81855,4232,Alzheimer's,4016,47
1955,Male,48,18059,957,Other,871,48
1955,Male,49,94868,5017,Alzheimer's,4845,49
1955,Male,50,46339,2576,Heart Disease,2416,50
1955,Male,51,38892,2218,Heart Disease,2011,51
1955,Male,52,71767,3876,Cancer,3747,52
1955,Male,53,16865,933,Cancer,922,53
1955,Male,54,10798,623,Cancer,605,54
1955,Male,55,55821,3186,Stroke,3005,55
1955,Male,56,87623,5141,COVID-19,5012,56
1955,Male,57,33925,2098,Accidents,1993,57
1955,Male,58,91404,5657,Stroke,5347,58
1955,Male,59,87869,5424,Cancer,5238,59
1955,Male,60,14601,941,Accidents,883,60
1955,Male,61,26051,1656,Other,1586,61
1955,Male,62,98877,6714,COVID-19,6341,62
1955,Male,63,52333,3586,Other,3306,63
1955,Male,64,29135,1974,Stroke,1897,64
1955,Male,65,47855,3338,COVID-19,3113,65
1955,Male,66,91121,6508,COVID-19,5965,66
1955,Male,67,69987,5035,Stroke,4729,67
1955,Male,68,82791,6028,Stroke,5662,68
1955,Male,69,88897,6450,Cancer,6135,69
1955,Male,70,12640,914,Stroke,882,70
1955,Male,71,64236,4828,Heart Disease,4558,71
1955,Male,72,86301,6548,Other,6221,72
1955,Male,73,36040,2753,Accidents,2630,73
1955,Male,74,74461,5811,Other,5593,74
1955,Male,75,35618,2787,Cancer,2678,75
1955,Male,76,55505,4392,Stroke,4290,76
1955,Male,77,83596,6606,Cancer,6408,77
1955,Male,78,61986,5192,Accidents,4766,78
1955,Male,79,64235,5272,Stroke,5137,79
1955,Male,80,62630,5235,Cancer,4967,80
1955,Male,81,62280,5367,Cancer,5021,81
